ID	symbol	pval	padj	log2FC	baseMean	logPval
12870	Cp	0.107038748319523	0.510948865187816	1.66495112053049	53.3436508812673	-3.22379494415947
209012	Ulk4	0.107078215507295	0.510948865187816	-Inf	1.88778559152267	-3.22326309356992
106143	Cggbp1	0.107137126823784	0.511002638760327	1.00967343349145	713.064289275377	-3.22246958302704
16367	Irs1	0.107171514172946	0.511002638760327	-Inf	2.95014361091078	-3.22200660161574
19883	Rora	0.107360099708677	0.511705999338335	-1.75323518567867	85.3204726450446	-3.21947017836007
66171	Pgls	0.107452424954881	0.511946410102012	-1.01574403149749	140.157805148753	-3.21823005343479
237253	Lrp11	0.107492720830473	0.511946410102012	2.5822062200178	42.4287767622376	-3.21768912788513
233016	Blvrb	0.107558045173202	0.512042426334065	0.942937892319389	294.0056987634	-3.21681265476248
17084	Ly86	0.10759507762602	0.512042426334065	-1.2924968988825	232.207439704359	-3.21631601742936
72674	Adipor1	0.107730803489424	0.51249258521372	-0.807665893718307	822.356926120004	-3.2144972759481
11853	Rhoc	0.107918060147285	0.513187447089704	-0.823629532251639	443.801488615145	-3.21199177404085
233802	Thumpd1	0.108077619876217	0.51363485820423	-0.905986763722387	195.189446044667	-3.20986028630458
212073	Syne3	0.108095274929666	0.51363485820423	-1.18946552622811	52.5936533984798	-3.2096246336513
231642	Alkbh2	0.108176928652892	0.51363485820423	-2.80218693490829	5.7523040209447	-3.20853525253607
226154	Lzts2	0.108244283911009	0.51363485820423	-1.29501762268002	90.7312777876533	-3.20763725276193
13589	Mapre1	0.108250471791492	0.51363485820423	-0.754446352072461	1233.42531000066	-3.20755478217774
54608	Abhd2	0.108265200929983	0.51363485820423	1.87716771996367	32.126574583308	-3.2073584947236
12399	Runx3	0.108316261973981	0.51363485820423	1.64635594196715	65.1247394943381	-3.2066782378324
21685	Tef	0.108379211072968	0.51363485820423	-1.14231595108723	73.6304455638369	-3.2058400444524
225929	Patl1	0.108418764237188	0.51363485820423	0.863628317441097	350.2206826411	-3.20531362667176
16581	Kifc2	0.108484320955068	0.51363485820423	-3.56328899905757	7.7498995808477	-3.20444154728591
66143	Eef1e1	0.10853865997938	0.51363485820423	-1.03564999621547	70.0977877479002	-3.20371909252833
55982	Paxip1	0.108548900751694	0.51363485820423	-1.01183375142796	112.455407837623	-3.20358297868198
14263	Fmo5	0.10856769206647	0.51363485820423	-2.91466290591099	9.73002323118154	-3.20333324984868
16848	Lfng	0.108589310258443	0.51363485820423	-1.29659190540884	141.248959407692	-3.20304600644302
80904	Dtx3	0.108858033777246	0.514710528588504	-1.19465245719959	60.5230754747125	-3.19948021181786
67945	Rpl41	0.109090705847858	0.515614986403059	-0.778950590068431	3657.5126044897	-3.19639990063531
69810	Clec4b1	0.109234871546977	0.515944381157397	-1.58554153526639	22.0054146754775	-3.19449460697346
74204	Xpo6	0.109243219960929	0.515944381157397	0.90806062154552	222.091071454344	-3.19438435138371
66109	Tspan13	0.109357827495322	0.516289947997051	-0.885329222335088	371.34937591713	-3.19287160715315
14105	Srsf10	0.109489799926479	0.516717203516667	-0.863470030575259	231.293796723902	-3.19113162032043
66422	Dctpp1	0.109561379084852	0.516805570538813	-2.23045264935369	13.4439475419168	-3.1901887639436
19173	Psmb5	0.109591485461397	0.516805570538813	1.01598277472882	187.345026937315	-3.18979238016369
232414	Clec9a	0.109633168959673	0.516806527456892	2.13926704352786	7.70013559785198	-3.18924375047481
66576	Uqcrh	0.109726842376302	0.517052469427514	-0.747490528469715	396.098374824584	-3.18801160081339
13666	Eif2ak3	0.109819871698067	0.517295191488173	-1.08803662216412	44.7619005978928	-3.18678896398399
103554	Psme4	0.109887480113753	0.517338496495812	1.04642968395523	775.453862911219	-3.18590107080876
12479	Cd1d1	0.109912111744475	0.517338496495812	2.56572940014051	52.8591440855794	-3.18557772233172
327826	Frs2	0.109980540440469	0.517465088122282	1.54731900236949	79.0101602356144	-3.18467981380617
233071	Arhgap33	0.110141655827344	0.518027516026002	-Inf	1.63946404154302	-3.18256789219985
21985	Tpd52	0.110190766096924	0.518062926340217	-0.806852397832206	768.028083746766	-3.18192476266917
13175	Dclk1	0.110506266334349	0.51928580271983	-1.29283002209062	20.2110578002223	-3.17779991392981
76491	Abhd14b	0.110534228173448	0.51928580271983	-2.20056392806074	14.7635309375873	-3.17743490925582
259279	Tubgcp3	0.110827066620082	0.52018513817126	-0.891667851402475	125.752384584169	-3.17361782983742
353502	Hcfc1r1	0.110839220184133	0.52018513817126	-1.01822468683052	97.8735472940522	-3.17345962908569
76967	2700049A03Rik	0.110946999050296	0.52018513817126	-1.59335598201984	30.9318107538505	-3.17205744955891
73324	Clhc1	0.111033716935377	0.52018513817126	-Inf	1.80732266932705	-3.17093025732898
338359	Supv3l1	0.111063111199025	0.52018513817126	-1.14761902290099	34.24091419466	-3.17054837921753
106572	Rab31	0.111144690717979	0.52018513817126	-0.968036799528982	813.853252313912	-3.16948906112244
68875	Tmcc2	0.11116490047773	0.52018513817126	-Inf	1.23714943056493	-3.16922675556833
319190	Hist2h2be	0.111172789756124	0.52018513817126	Inf	2.15984394117932	-3.16912437236188
67778	Zfp639	0.111173615997196	0.52018513817126	1.17944096786273	131.618751625851	-3.16911365022862
12409	Cbr2	0.111175893328226	0.52018513817126	-Inf	2.20146726488261	-3.16908409770841
69784	1500009L16Rik	0.111208643018341	0.52018513817126	-Inf	3.22990799055083	-3.16865917773297
71909	Haus5	0.111226680157977	0.52018513817126	-2.53042081672175	13.7067705667321	-3.16842520327613
72667	Zfp444	0.111282987601937	0.520253186691382	-1.34853453382683	30.1203346596209	-3.16769503750205
22368	Trpv2	0.111509837568317	0.521118179393722	-0.913063520440525	154.320448739182	-3.16475710236546
101490	Inpp5f	0.111588953640359	0.521205052356533	-1.2929245213239	33.2062187237492	-3.16373387522061
58180	Hic2	0.111636713166954	0.521205052356533	-1.62941185123081	13.7192739102983	-3.16311654089512
18639	Pfkfb1	0.111653927661898	0.521205052356533	-2.8867780699301	7.28898567822321	-3.16289409299991
319965	Cc2d1b	0.111847935164255	0.52185860249045	-0.839051018533709	188.190208570524	-3.1603894719797
232798	Leng8	0.111894794846187	0.52185860249045	-0.9326177125386	111.459624101576	-3.15978516870937
216846	Cntrob	0.111919591127256	0.52185860249045	-1.83833288422084	32.5901549586256	-3.15946549782029
227731	Slc25a25	0.112003456669949	0.521945038612355	1.92086257082781	8.16295464448248	-3.15838483721485
30795	Fkbp3	0.112021914539645	0.521945038612355	-1.0674441417896	115.557545292422	-3.1581471045242
69538	Antxr1	0.112064803283164	0.521949676300912	0.851019883649533	47.6354230410044	-3.15759485958133
16438	Itpr1	0.112140017325165	0.52210481160472	1.07016803094156	89.1743554778203	-3.15662689708011
381801	Tatdn2	0.112248379588179	0.522379043978737	1.38575572305482	177.671303342639	-3.15523347644185
54446	Nfat5	0.112358066986464	0.522379043978737	0.962733821192733	381.304973098644	-3.15382438529111
67894	Fam45a	0.11236912803249	0.522379043978737	0.796721672742843	375.896006661745	-3.15368236673158
14969	H2-Eb1	0.112431515004189	0.522379043978737	2.02879162126152	113.007779975607	-3.15288160944031
67963	Npc2	0.11245653067433	0.522379043978737	0.767475736191073	4649.32768537036	-3.15256064988644
67979	Atad1	0.11246089540734	0.522379043978737	0.983595404655947	264.236521201904	-3.1525046561933
68916	Cdkal1	0.112492413114612	0.522379043978737	1.64614712880676	19.7759055871193	-3.15210039060968
28036	Larp7	0.112681247796333	0.523060978500191	-0.942726503393833	400.143582474279	-3.14968065002697
72080	Sapcd2	0.112804765527287	0.52326429186521	-Inf	2.79738778194208	-3.1481000780606
18700	Piga	0.112828708204563	0.52326429186521	-2.52403280475392	11.0570390789334	-3.14779390024638
68219	Nudt21	0.112878825452895	0.52326429186521	-0.883567204610068	277.056365843221	-3.14715321355198
26462	Txnrd2	0.112911106250025	0.52326429186521	-2.45615355571815	23.6720578340123	-3.14674069430543
76498	Paqr4	0.112935041401842	0.52326429186521	-1.6122426580552	44.0426579078174	-3.14643490095613
213208	Il20rb	0.113296774197574	0.524745170902444	3.96703227785051	3.53624848382611	-3.14182130976966
112422	2610305D13Rik	0.113436877886267	0.524938265599693	-3.91531645441225	1.51012187802635	-3.14003836382621
18295	Ogn	0.113448959495616	0.524938265599693	-Inf	6.00031126216581	-3.13988471758622
12835	Col6a3	0.113464864697004	0.524938265599693	-1.0486098183762	54.097334756562	-3.13968247027682
71279	Slc29a3	0.113587919513253	0.52531250527677	1.06971030676128	489.999896273523	-3.13811868773032
236848	BC023829	0.113850850615533	0.526268334342322	1.29244776827018	71.1423134987351	-3.1347830245439
18754	Prkce	0.113879077725893	0.526268334342322	1.92002439737537	74.3625872833248	-3.13442538062209
234686	Fhod1	0.113930452372855	0.526310532485503	-1.71924382646654	43.4125260046598	-3.13377467957702
17864	Mybl1	0.114176464427567	0.52725150863716	-2.14627206342287	12.2567164162689	-3.13066280104287
68792	Srpx2	0.114234440467256	0.527323784283639	-3.02390624004684	9.50438223136291	-3.12993042141516
11793	Atg5	0.114597460696051	0.528716929990338	0.883238392610399	316.244732737615	-3.12535301834754
11658	Alcam	0.114658655955968	0.528716929990338	-0.714973840887369	1643.13539060562	-3.12458282210245
101095	Zfp282	0.114675715809118	0.528716929990338	-1.4136349392167	39.3857159896027	-3.12436818209542
19650	Rbl1	0.114705984570502	0.528716929990338	1.5570398515999	60.5639485455548	-3.12398743165087
103963	Rpn1	0.114940015461229	0.529599723606306	-0.88391891304299	690.156820684316	-3.12104694653635
13587	Ear2	0.115039921123604	0.529864095112378	-4.57557834184822	2.27311520370279	-3.11979350317193
70560	Wars2	0.115102364899122	0.52995578872068	-2.1803241114727	11.6271528083469	-3.11901061942603
104303	Arl1	0.115181613331359	0.530124758217732	0.975729132737818	625.055031651145	-3.11801765998892
231042	Nupl2	0.115359225740338	0.530746157126614	-2.25044440286497	9.54210912400226	-3.11579470813915
13478	Dpagt1	0.115540053678309	0.53138188585384	-1.04211526938593	58.9969114867997	-3.11353502484039
24055	Sh3bp2	0.115769222146523	0.532020175226096	0.764438908226956	796.452003610269	-3.11067633861073
216154	Med16	0.115772449830198	0.532020175226096	-0.92220718949534	166.063583304453	-3.11063611636312
72349	Dusp3	0.115806943993352	0.532020175226096	-0.704489274763482	633.945019263358	-3.11020633236836
338351	Akap17b	0.115978797484573	0.532613283398561	0.938183971627793	317.537057500071	-3.10806700987687
20481	Ski	0.116038764835804	0.532692325382934	-0.750032270594016	404.585403071827	-3.10732125079469
22591	Xpc	0.116151788015728	0.532867636991881	-1.01329798186234	100.399503382186	-3.10591673203148
14964	H2-D1	0.116180466474922	0.532867636991881	0.713802308420818	20646.9999280486	-3.1055605673555
245945	Rbm47	0.116205262838666	0.532867636991881	0.792350958014758	2448.4866880735	-3.10525268621971
68142	Ino80	0.116314773604932	0.532901457320417	1.31729604923473	213.452331106594	-3.1038937439667
381356	Cacfd1	0.116332197266752	0.532901457320417	3.85027060344136	21.271673928027	-3.10367764804717
230654	Lrrc41	0.1163748477053	0.532901457320417	0.743802936145512	551.858764867209	-3.10314881509429
19400	Rapsn	0.116383727856879	0.532901457320417	-Inf	2.54782899993269	-3.10303873235624
14783	Grb10	0.116499540759649	0.533235774549767	-2.89531092254325	12.2082229101373	-3.10160382709006
22418	Wnt5a	0.11669845333147	0.533296464834465	2.45163860559319	37.2677988116483	-3.09914265454309
12929	Crkl	0.116708894451831	0.533296464834465	0.874094141746468	445.324106436654	-3.09901358103517
70465	Wdr77	0.11673727751855	0.533296464834465	-1.18627535531961	36.2689919697689	-3.09866276688853
110257	Hba-a2	0.116754642518598	0.533296464834465	-Inf	1.17302653921439	-3.09844817788266
15122	Hba-a1	0.116754642518598	0.533296464834465	-Inf	1.17302653921439	-3.09844817788266
382236	Brwd3	0.116771481419075	0.533296464834465	1.3515367110783	103.371058845587	-3.09824012066109
26943	Serinc3	0.116812428969681	0.533296464834465	-0.77612273007026	1629.5419268981	-3.09773430817852
23955	Nek4	0.116908203577444	0.533491262861987	1.50530541325952	49.3577469403431	-3.09655192596527
22385	Baz1b	0.11694073672655	0.533491262861987	0.904373906952797	2031.27623645035	-3.0961505094515
227699	Nup188	0.117017079613222	0.533644141618277	-1.44718428118471	26.225087332467	-3.09520897640387
12567	Cdk4	0.117061882410106	0.533653125849803	-0.994486489937477	71.8841889385472	-3.09465671170556
74254	Gpn1	0.117455737038123	0.535099912210857	-1.28899420508566	22.3691138677835	-3.0898109124499
67515	Ttc33	0.117481288415995	0.535099912210857	0.846942514415304	337.618821982656	-3.08949710200459
233833	Tnrc6a	0.11753441764817	0.535099912210857	0.807136462742929	3127.3054198934	-3.08884481129284
77782	Polq	0.117551044202674	0.535099912210857	-1.84702828021791	12.730374793974	-3.08864074041937
20585	Hltf	0.117608841587192	0.535167478938943	0.97779209820475	240.28376572633	-3.0879315718346
192195	Ash1l	0.118107172406836	0.537046362496127	0.992240185375398	870.06386757134	-3.08183151557504
12406	Serpinh1	0.118107956757315	0.537046362496127	-0.9842546687088	183.830141836783	-3.08182193465997
234577	Cpne2	0.118213097673441	0.537264012677744	1.05731002886969	218.616147039858	-3.08053820402781
68401	G6pc3	0.118242067803385	0.537264012677744	-1.27709658325712	37.2981453678989	-3.08018469038873
22341	Vegfc	0.118394875825146	0.537691388904602	-Inf	1.37356522868856	-3.0783214529545
76809	Bri3bp	0.11842243929322	0.537691388904602	-0.967601656799819	191.111037267567	-3.07798561873681
223669	Zfp7	0.118629822921539	0.538305917445876	-3.41485119097332	4.45286212516148	-3.07546135336452
11630	Aim1	0.118644196910376	0.538305917445876	0.993382390337493	234.769187715432	-3.07528655730001
56508	Rapgef4	0.11869634127172	0.538346456463181	-Inf	2.176957218615	-3.07465262924618
74442	Sgms2	0.118774508729242	0.538502755966235	2.00893248206529	58.1553727988762	-3.07370285534847
14011	Etv6	0.118817246661143	0.538502755966235	1.1511704057033	444.625504902707	-3.07318383226221
52392	D1Ertd622e	0.118904212733205	0.538700940524728	-0.980617605507476	232.867833697627	-3.07212826473536
71869	Serpinb12	0.119173268274019	0.53944458238617	Inf	4.06874024478284	-3.06886743336177
14362	Fzd1	0.119184440780012	0.53944458238617	1.99074092947977	22.3802389786568	-3.06873218689488
270198	Pfkfb4	0.119198245068555	0.53944458238617	-1.533662905257	18.4804715564064	-3.0685650994357
72157	Pgm2	0.119563760538476	0.540741793711175	1.25774572028708	84.0195756110385	-3.06414791617047
66510	Rnf181	0.11957168646555	0.540741793711175	-0.948617049269413	90.3867853585577	-3.06405228253831
109229	Fam118b	0.119768678903351	0.54143612861279	-1.45576915115712	34.480967009594	-3.06167742130798
109113	Uhrf2	0.119823063967375	0.541443331907398	-0.926812603018463	98.3439425728046	-3.06102246498458
170744	Tlr8	0.11985718832977	0.541443331907398	-0.880384993217711	315.140900651132	-3.06061165893559
56421	Pfkp	0.119955464211487	0.541631858897205	1.05241708689694	127.054454570283	-3.0594292181125
240444	Kcng2	0.119985868091844	0.541631858897205	-Inf	6.429610383471	-3.05906359934038
13340	Slc29a2	0.120033601961105	0.541651085415939	-2.90686059390135	10.4063493385204	-3.05848976741451
382066	Prdm10	0.120090556930034	0.541711893117775	1.37538843444421	110.191869603596	-3.0578053826933
244882	Tnfaip8l3	0.120171052203749	0.541878805431237	Inf	6.39186285331783	-3.05683868529235
69010	Anapc13	0.120231070835518	0.541900310232194	-1.3629062399562	33.2919809110266	-3.05611832073718
171171	Ntng2	0.120262810642268	0.541900310232194	5.20864092915215	12.7082218398787	-3.05573751385942
56458	Foxo1	0.120524332489136	0.542882378337724	-1.14050786188968	45.1801016068219	-3.05260365534013
17863	Myb	0.120689171049328	0.543428399748311	-2.53415446385807	6.36380720768164	-3.05063186017223
232227	Iqsec1	0.120787475401031	0.543674550585782	-1.29461699941624	67.1931627484877	-3.04945722725746
73112	Abracl	0.120857410523153	0.543708060999782	-1.07783897674723	100.099803421403	-3.04862215842245
66687	Tbc1d15	0.120882199933333	0.543708060999782	-0.863682907517811	183.180825116755	-3.04832627344778
26428	Orc4	0.121031647546092	0.543906729692475	1.19123363177154	103.586802309264	-3.04654375988376
78926	Gas2l1	0.12103372501096	0.543906729692475	-1.06158875673646	86.3518285908387	-3.04651899675278
71059	Hexim2	0.121057336980274	0.543906729692475	Inf	3.60177612551173	-3.04623757478815
320365	Fry	0.121220422960682	0.544443132540424	-1.45270667011487	13.3172471901206	-3.04429531338729
20163	Rsu1	0.121329660302424	0.544737382957802	-0.809939789204711	424.423672441956	-3.0429958194457
28169	Agpat3	0.121628048844064	0.545711205473312	1.03084987973305	216.28938476785	-3.03945212546509
107071	Wdr74	0.121671813129438	0.545711205473312	-1.17084967882741	49.2195839934962	-3.03893310734773
20747	Spop	0.121708119840439	0.545711205473312	0.734843344198811	2596.0004039402	-3.03850267323871
77877	6030458C11Rik	0.121721762582096	0.545711205473312	1.40053000065749	86.1160316455553	-3.03834096494261
213484	Nudt18	0.121862454687862	0.546145439912256	-1.71043285686	21.319306944381	-3.03667438877337
22184	Zrsr2	0.122085930908983	0.546563993976551	0.751441661497616	1067.81452065249	-3.03403114007658
72273	Smim24	0.122101322682891	0.546563993976551	-2.07819364864141	18.2346240108243	-3.03384926624336
17258	Mef2a	0.122113116352935	0.546563993976551	-0.717492451981895	1379.37758841127	-3.03370992420145
75472	Cfap126	0.122150723019096	0.546563993976551	-2.66012879100872	11.5076197087272	-3.03326569183907
74178	Stk40	0.122221616459798	0.546563993976551	1.77151892257774	127.775889869691	-3.0324286280501
244237	Tnfrsf26	0.122230926518823	0.546563993976551	1.25303772932773	100.417788568317	-3.03231873697817
231002	Plekhn1	0.122339866125356	0.546563993976551	1.53739904236703	57.4798148530624	-3.03103349241731
223665	C030006K11Rik	0.122377727753022	0.546563993976551	-4.79667195791364	2.66680838639567	-3.03058707757607
72007	Fndc3b	0.122402397069568	0.546563993976551	-0.7625690485807	384.581977267151	-3.03029628353559
12819	Col15a1	0.122423143149039	0.546563993976551	-Inf	5.6588984552347	-3.03005178072746
171429	Slc26a6	0.122466678751421	0.546563993976551	-2.95401759059619	7.17451066158467	-3.02953882679714
56506	Cib2	0.122482275558434	0.546563993976551	-2.6350245471469	13.6465687919365	-3.02935510332524
227327	B3gnt7	0.122697377916267	0.547327830812306	-Inf	0.72292906773082	-3.02682367642948
66270	Fam134b	0.122839345300026	0.54776324352023	-0.964775282476299	143.974367021271	-3.02515536660879
68523	Fam96b	0.122923740709187	0.54776324352023	1.15507982912943	101.111411876414	-3.02416451932547
98758	Hnrnpf	0.122960898210355	0.54776324352023	-0.763483015929035	1093.66709612532	-3.02372848604328
70681	Fam175a	0.122970847750709	0.54776324352023	2.68821462681792	13.1104201266819	-3.023611753228
59126	Nek6	0.123055940043049	0.547792785017618	-0.876936860699154	57.2698713634185	-3.0226137949636
242687	Wasf2	0.123065414982287	0.547792785017618	0.875136357532482	660.688314266973	-3.02250271603786
51789	Tnk2	0.123163405933908	0.5480331694752	-1.77029083619526	5.72628388038203	-3.02135442586701
79560	Ublcp1	0.12324672098922	0.548208103107709	1.24912238504674	66.4055479365168	-3.02037883104702
13998	Fgd6	0.123344092789339	0.548445414726044	0.847895524186942	242.774795927747	-3.01923947132552
319164	Hist1h2ac	0.12355434410999	0.549184292995492	-2.07672169551233	9.03031208168351	-3.01678235888062
382062	AB124611	0.123675528559671	0.549526893839137	0.916668831295422	323.610246285361	-3.01536802964361
212427	A730008H23Rik	0.123879589075953	0.550115987190942	-2.49591461436792	15.9540090729453	-3.01298959235359
118445	Klf16	0.123896417052555	0.550115987190942	-1.25130174548115	32.5526339365325	-3.01279362795164
229600	BC028528	0.123979825274861	0.550139846259891	1.42750756385856	137.134961303736	-3.01182271898431
54607	Socs6	0.123990102600351	0.550139846259891	-1.10858375905528	88.8581735991911	-3.01170313152745
216136	Ilvbl	0.124085545245698	0.550367322255661	-2.06146842725558	13.8186480896742	-3.01059302951526
12156	Bmp2	0.124133132867868	0.55038245637038	-2.00592582374217	10.9815831108714	-3.0100398525515
268291	Rnf217	0.124229236012266	0.550444384960146	1.5673388518537	101.762742179196	-3.00892335863672
27015	Polk	0.124235461153217	0.550444384960146	1.18335007324763	105.764915801737	-3.00885106683766
74352	Zfp84	0.124378806997667	0.550883596297168	1.01640136821912	70.3608532478019	-3.00718741041621
75788	Smurf1	0.124491277474397	0.551185794617453	1.46804309192396	73.767539017847	-3.00588343199377
70546	Zdhhc2	0.124649773275099	0.551691483209399	3.54739931704184	10.7209721228789	-3.00404783616696
211770	Trib1	0.124782512501905	0.551972558640268	-0.971265628059389	58.6271525607861	-3.00251233131661
66812	Ppcdc	0.124801886001255	0.551972558640268	-0.973932788649498	44.6053138823475	-3.00228835857103
93834	Peli2	0.124890908427754	0.5520457611258	-1.43958649675616	61.6336114232188	-3.00125963670524
56489	Ikbke	0.124907055190114	0.5520457611258	1.25322766144852	153.790877212299	-3.00107312714625
16651	Sspn	0.125015174767509	0.552327681712197	-Inf	1.01210069482315	-2.99982487013535
103537	Mbtd1	0.125083141687344	0.552432067452187	-0.871373967321055	197.854917599838	-2.99904073418438
110172	Slc35b1	0.12516454738748	0.552595710808155	0.794320667051386	537.434126126029	-2.99810211529473
224904	2410015M20Rik	0.125255983233665	0.552803505174719	-0.876403019431873	75.8356883287637	-2.99704857509668
22709	Zfp51	0.125483086205565	0.55349555749782	3.54706823074699	13.7011416307123	-2.994435177658
71382	Pex1	0.125501641378228	0.55349555749782	-1.2386227449471	43.7849961018941	-2.99422186224323
244745	Dpy19l1	0.125710127546803	0.553885455602297	-0.973204784575367	447.681349803959	-2.99182721304474
74268	Aven	0.125710486974353	0.553885455602297	-1.96901403246157	8.97832817840647	-2.99182308812965
102141	Snx25	0.125786641080082	0.553885455602297	-1.45631878225606	29.364050112156	-2.99094938309066
59025	Usp14	0.125790719041625	0.553885455602297	-0.911382848035017	125.39834784132	-2.99090261214996
230721	Pabpc4	0.125812331595995	0.553885455602297	-0.820231875936078	297.333195793168	-2.99065475883492
56438	Rbx1	0.125982470878825	0.554407417995761	0.716139258157552	994.95441726853	-2.98870508287224
108052	Slc14a1	0.12601988985986	0.554407417995761	-Inf	3.93773425946632	-2.98827664102262
269037	Ctif	0.126176207390738	0.554899176802402	Inf	6.67952034578228	-2.98648820291482
20286	Zc3h7b	0.126388445858294	0.555636431527341	-1.15502320471056	44.4740643709809	-2.98406351321446
100073351	Yy2	0.126633221209748	0.556516156279453	-2.40541094600037	6.74330839656493	-2.98127216099605
24100	Tpra1	0.12670134275181	0.556619192293653	-0.970669507262599	124.092822405778	-2.98049628097602
16210	Impact	0.126986798100706	0.557676601176135	1.00470964782693	233.027366546984	-2.97724957666678
71929	Tmem123	0.127045590344743	0.557738199473274	-0.725342952524724	625.694554113822	-2.97658179346836
78749	Filip1l	0.127346558810339	0.558499042760426	1.24098883972251	354.109965337793	-2.97316811960455
20638	Snrpb	0.12735550878219	0.558499042760426	-0.886778125264247	126.135617898649	-2.97306672992889
72692	Hnrnpll	0.127381293159487	0.558499042760426	-0.836099354368269	178.628857728826	-2.97277467167031
20018	Polr1d	0.127408389644868	0.558499042760426	-0.91969698339281	50.3505293453176	-2.97246781493418
230996	9430015G10Rik	0.12744303544168	0.558499042760426	-2.42425967021176	12.4948385100739	-2.9720755603526
664968	Tmem238	0.127527539559242	0.558532818332414	-Inf	1.08439360159623	-2.97111926431095
22337	Vdr	0.127540401970922	0.558532818332414	-Inf	1.3748024607183	-2.97097376160725
22631	Ywhaz	0.127697298882998	0.559023417703188	0.739683416975845	3547.2675287434	-2.96920008612956
546143	Ccpg1os	0.127899784322625	0.559639411965862	-Inf	4.54058755991858	-2.96691426348206
20230	Satb1	0.127927846960332	0.559639411965862	-1.25504793451123	34.7128682327415	-2.96659775483744
57750	Wdr12	0.128080921853444	0.560112392197985	-0.962741797990403	66.0220582285274	-2.9648724981869
